period	blockNumber	tx	coinbaseAddr	submittedAmount	bonusAmount	sum
19383	13705217	0x589a7a24ed3cc6b53c406d43a783f7ad616dd540e0a29f2696e07429968af85c	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705237	0x371f85f7149581ad9d4fd539541b031fd7c374ed490bbaa1fbb0f56fc6dddf3c	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705257	0x5036300d778ddd1329ba2efb5554cd27481e12dc0b4c8fdbbabccdd45b88d23c	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705277	0xcbbaea2c979c097b13aca385bfb9c79587a6b8bc6b768d46a1ea1144513479b4	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705297	0x02dd453757e04fede317e3c91ef1982305d0549ca17e0657823c4c982b020df4	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705317	0xb2f266e4ff5ab835206db0b525f3b93f71a7f81621b02b10026f2a0d5529f236	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705337	0x03f7759d309205ecefa3923fe637fc35f7d288d0b42685caa55e50717c2c7cd4	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705357	0xb0a4cb896b4c181415abee2c704aa802b911a95ed60186e80924d0cfb7591831	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705377	0x15a26a23d5385650a43640e6c42017c0a4b7f7d203d9fd272775574e42ea6391	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705397	0x09a1139debd8a6157f9d83541177a3dcca0cdaf87cd77d592875846af2303862	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705417	0x3f8cc152634bb5483ffab8ea4e06244a0d876e30e586a589acb7e2b707bf0adc	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705437	0xbc3b2f2ef175caa901574697f169c45f13d2ddd06752699ec75f21f5e816475b	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705457	0xda2ea801c6b6d5073c0dbd2b5a9a14d5c155dbba8365085f40baf7d0c56f29db	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705477	0xc7ddd20b068ab6eb8ab476c39951df8107bca9805f96d8e36c447cfd727f6a15	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705497	0x748890faaa9e1f3963211248bcfefde22b816fcb9628a175ea40f04db1b69037	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705517	0x6b1ffd1fdb7afd113a52c791620040fe3784bc0024b627385a86fe720ec00d24	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705537	0x516a23d3798b388da3a2db58a8ca6b6fb355a7a6b9ee5f75d0174ef06a66397d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705557	0x26af81ca339c96b1f296d034841893f88909d1bf3d8f96a43131f16891821d72	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705577	0xd87f8382de4e01e22e273609a68173774995d16639e66a9aec5281f90991afe3	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705597	0xd234187cf6d95e5975f34954fc3fdf38786b388e8a1ec7c1dda1962ab9eb3cb3	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	191280400000000000	1000000000000000000	1191280400000000000
19383	13705617	0xebdd2d9d27f2294f294075ce88ccbdd522a1cc7bf68fc96434d056ccae047517	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705637	0x4ede68927a03401fde59028005519df1f966c90c445abfc114cc4f60edd2f720	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19383	13705657	0x526db8f0737afd8a0d05488c6d41275d0e04efd2007edd2078d0ee33f1089908	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
