period	blockNumber	tx	coinbaseAddr	submittedAmount	bonusAmount	sum
19379	13590203	0x9b2ed7475394e8ee4d56ae5020e2026bd3b0cbcd64cc6ffbde79d2a4d3167f04	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590222	0xdbb973f3ed4363821a6895f3585cb14ebfea4660e523e29ad2c2d436ce9e6547	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590241	0x9364de9d7521e44029178e4d742a29af55c10e101815419b9afcfa0549e09ae7	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590260	0xc05b0e5cf1cc5767603be8532a2be32666b25ef33882fa76ab1ff3d364c44681	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590279	0x07fe2cc8194fa113e1492f3b568443e2d72d0a47f44d3e50f1ee8dea35eb2a71	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590298	0x3ba635f80794dfb0ed0dd72a40aa36295dd9bc929bf13900c08b2c65bb1f88a5	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590317	0x7143d590d107acf788b01142784f8f2c84647a76e93241963dcec189d34c30ed	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590336	0xf95169512e68890291e556220035d08d2688994fd5d5c733067f6a9e0e1dd6e1	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590355	0x1bcc197209515b5a59d2317f6bf014b8f5f9dd7e15abab5aedb7756953f06fee	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590374	0x514b22b87db0096ad0c203034b731cbe0fb1f8f2f309172e448f4c8fe60b891b	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590393	0xa3fb041e5c954c84981415e8758201c7b46a9d7577d827e4e519d861f9fc023b	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590412	0x56b6af7ef5db2188b8c02d7cc78217521fef038546a4afd2713734f6fb90f1df	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590431	0x04348e03d175be4342e460006a172cf9ad9ebb5d5ac400ad2eb96a059e26f99f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590450	0x1201b748585f3f9c9ea4983c4e5daf441fb27b23406a2f4d856a3f7de34fc23f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590469	0xb080067ee37c538a20a72457d6da77d0c2f72833d5ef7ede141cfee2306bedc5	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590488	0x3dcfbccc9f48934ac1253df995fc49e15713a060cf809635dcb2b0c1d7050d9c	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590507	0x768aff88c9dffbf0389eca46b6a6756d30aef713c81d9c9ec1524e1527f43c37	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590526	0x991f6430acd2546c402d8ff00640e00ea2610cc2882a1c9f2e721cff24a56590	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
19379	13590545	0xb4b3385d9fbfbb627f955af86f6afc7f5b86c30a4afebe651219c2fa41664e0d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	1000000000000000000	1000000000000000000
