period	blockNumber	tx	coinbaseAddr	submittedAmount	bonusAmount	sum
19388	13849217	0x136eb096aecf678548a4f65283e0a762be8eb89ae23f678ab154f883f1be0576	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849237	0x3dfc692c9388db347e1be6c3ee08493d954d12269b3626acc43cb3e479a2d280	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849257	0x7e0eeed793666e3e471e3789ca877ae4af8ed9fd40caa9f3cdcbef9a5e2378f8	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849277	0xcdd5cd16939581a455ed9c412b0868fb7aca14a72ce55edfe7ec3ffda75b2522	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849297	0x69eaf76a1d2cd68a8ebe881829eb3ae696b353b50e31b2d3fcb411cfbde7055f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849317	0x6c2a289603a29fc0c8d8048a0361c2278b89c3707c9c971a006accb595a61ad0	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849337	0xacda26e1d28c0108a9447dfb474bf9dc1c6c8a2c568f58d13d8e3c0cecd0804c	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849357	0xaaf887328bce512f7fca66a89ae0d6e4585470616620d4a81f8f18a09b82f6b4	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849377	0x887726fc4a7ab464a1f29392ee74afe9f43d19f602c185d741327c808568d68e	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849397	0x8cc968bf4d78bde23f51ca0c02c13358f81225294229004fdddb3b23dc67e18b	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849417	0x12c45cfd2c1c2613ddc132832a058018559ce7b9be697e7491db9b358929eb52	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849437	0x27870442361e7dba8fda177310049032758592342dcdcc4cd3b0db06bb887e91	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849457	0xb24a74fa35c4f27e59627236a6f89948be1d889892bf83bf21b4c9d0f4c5ac1d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849477	0xf43b3fb7f5baa459820df281e9b40316219794c7f99ae1c25fc986fb4b2ea608	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	903360000000000	0	903360000000000
19388	13849497	0x8af0ffd61d5fd6724d7da19d3b6590c9f2a48882d602e3afd14d739db02cbe25	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849517	0xd87b1ba48dbb3d0183539f274ec3f4a51642240d45184c33257461388cccfbac	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849537	0x1ea9e9d3d5dc52b916af7f7e4f3a09818fb94f722108082d059e1b7d0013a263	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849557	0xccc1bd1c5ade50e44321701fa2852e02e09f5dec1ee321f27d50d8225d556683	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	6997000000000000	0	6997000000000000
19388	13849577	0xe426428bea7f5d35948c9d18c12502f5d34199f676ae1b199037b0d6e6b2b0d0	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	17231380000000000	0	17231380000000000
19388	13849597	0x70bd4ad2d30b07c1cecfa6875cd0b1e72cf31bba6c62578d083a2fe1edc60779	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849617	0x000ffb526f588f5573a224785d227d44719a6e5c8c0a1693a02ea936984f9560	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	48206120000000000	0	48206120000000000
19388	13849637	0x0c74979746857196f3723e75dbe671efcf6058871cbf8e78f0ec7f9656e002a2	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849657	0xe9a8fc054f7fc059c89968a2155a5b2703e4fc865c098b5a86b6965cd77c8d49	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849677	0x53bd9a1b7c7ce1c4de3461119e9d3f3c822e83b4f04a87727d1b8dacc7bb2b54	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849697	0x1d4494711c0a5ee3359ab3b4ccfe0b335e87e48bfb44855139cf1ceccb337abf	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849717	0x27faae95d67538eb4ae57e8db767ee9b6c8eda0ceb2a8760e8815b3462fa2ab2	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849737	0xf67cd5f84d060889ba02e6788c02be5d85c0aa80a06d70d2836efc45de231731	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	16810020000000000	0	16810020000000000
19388	13849757	0x5c2bbb977681bd60ef97c599626cb5e86cb23811b7eeaaa8eea4cd2e8994be18	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	9119800000000000	0	9119800000000000
19388	13849777	0x4a0de0020f317798f168dd5624e0aaf26ecbeee1f4fee0ffa24c4bae774a6ea9	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849797	0x54521aa6d1fd4474b638ebb6fec74722edf027b04654665ea5f7e3c2560b859d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849817	0xeef28fa3832abc3a7789d481e75115426ffd2ad5dbc4229a0d1fb492e038863a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849837	0x220d624a9297aed6694fa381708e3fccbc9f16ba5d53a7ef830bc48ad932f717	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849857	0x0bf5186077292bf7b7827197ee1a97e76d9055f0334ce14592383678da14c864	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849877	0xa9496e01033ed245dd531105c4d77c61b727fe825c70b47ff0b5c4355ecb7610	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849897	0x0f194e1318c8bda9a6d4f5faab2728995db4708f794fcdd26ff99e4236fe505a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849917	0xd9201320f6522616036f650d59651bab40863bff58f94c067f51e02a98794446	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849937	0x995e6f67ba4c472da4b3d7cec183b891c64e4578c468e7e9484e0b5c0dcddc4a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849957	0x286499bed94c275ef58e3c838fe8503372c21e77e1c546254d1b55c76bb3796a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13849977	0x1760d13c4e4ed7de5ba2fa6e36f4dbae55a75dd7ccd3bb386c343a7ba73c0441	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	1019940000000000	0	1019940000000000
19388	13849997	0x76fc1b6e3797e79d0c67b8dbd440e08c3d86766bc4d945078a3891ef57920c74	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850017	0xc4d077664bacf6090e3cd9b89ac0cd683a370d18b05e0a9c19292744d97a129a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850037	0xae50e80bc320600f994b0c274dcbce374e00bfca539eec1f43ddcd627b5d6cd9	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850057	0xc32c4ad5f327d41f392dd96d4c56ef3fd5fb21724aff63d685cdbf33f1eee703	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850077	0xaff8b3a1b239dabade410ddf9d909f8f45e3b5c1859e43968d67ee4895ec44a9	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850097	0x248b172ae57b38337081ff52a6ad0f7133ca686b4e0ef15e92859671b252e356	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850117	0xd96f5183e973f062e875c67bb52404a6be5f0fcea5d63075eb14fa0f9da8efb4	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850137	0xc7f45d6fa9ca7c3dc5f2bdf315378d97540ad1614d6a35df7a84bb5d1e58ce12	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850157	0x5066f216df213de9931704a8f1cf15f279094b5f49a9cf077f58dd117db9d4b8	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850177	0x921ca2c67781ab2df993b7db7d0b97b23c2ba93508046f6b06de44924f566146	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850197	0x1511b1dea9ec00ff044b2b42938090a60a2f611baf07105ccabe8ecd79432f73	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850217	0x90baa2e281154a2b46fe640947fb5fc0adef5a7a331ccc0fe0b303c61eb3fff9	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850237	0x00b64e9381535ea3ef226ae82a6760d0d1b478ac102444b3acde8b74f80412fb	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850257	0x721d5e9bcfce50399b7c0a7877be2c2468fd7cea31c8d74fe41643932ef25c19	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850277	0x356eb2d185cb8fecfeee4235b59d1b844d19f3cc73721b7b823edc22b36aa09e	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850297	0x945a6487c446e525a160716a03b30b171c7d813e5bc66e7f1fed164395714d32	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850317	0x83c2858e87154c737795b17169893ccbee0fd4774ef3d5e7d04e5d8e4962060f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850337	0xfad64166ef2843ea42061ad7f3953659cb347d589ebacf08dc78bc0b8d689994	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850357	0x190a7711e6e182b3b287933b99caf454e0854a3f49481020cfab355b8cef5292	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850377	0xd3ce3f0aaea6b6bc94bed1c3181e8b0946ab51c5da869e2fb02c546f309fa7c8	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850397	0x84f6a58f803b23b1b35b19274b9bb4c541841c3f85ba9ee4a2a0ebdfab27195d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850417	0x0a7f3c2389448511d1f45e6eecb33a4e28b0a7d0efe34b8dfb7bce0b7e91e34c	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850437	0x741244972731baa765bb4493e58ad851395950f1bd7d8dc0b6113de96ded2517	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850457	0x920ea28f1bd22a4e1fcbdd0426413545b7c5410f929bd72dd57e5b3cc1b99acc	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850477	0xe9040168493e84021ee8407badeb229e80e795c5f57d1ca99ad8def7ca8c8b0d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850497	0x5056fcf971b096f04f8a68c7c8040fb81465d02668341b27ea3e6805c4240fde	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850517	0x047869f771cece109f79b7a14c1bf74accca5fac8b43d5a50e838299feef7c9a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850537	0xb0feba1656cf5a23c026a4ef8dda14ca29bb37288d1f8b083baaafedccff9cb8	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850557	0xf9ad5c7d2a03bf3aa8391886a49deb5c362a80159321fa95da1cfeed97b4d6a6	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850577	0xc2904afa191fee196259cd5e719611d8b7dd13e9c22c126dbe8a9c8d48d1059d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850597	0xfe84264ef78284f815e55f07e3874e4f529d909ce7240ca49589d7693b65fb5b	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850617	0x142282b3b02c23b3294bd1ecbe5d1e5f79a6bf769c054359d837aebd6a69461e	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850637	0x09b48fa6b0052866ab57b06c81f33bb489dec7df1ea3f9a6b654b4a2d65bd435	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	719940000000000	0	719940000000000
19388	13850657	0x5500826d40a6a5e43e9e958f028a099166c32df4d4ee5d0c98593ca66b34d7cb	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850677	0xf8dda206ad2eac564344b3c356da2c72152a1d66e150e4b47688e32273b62769	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850697	0x45a194d8a73f55a772238cedb5e49e0691657c70e6aba4f0bd67afbe8ebe58e7	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850717	0x97045271700cfba0c7fdc8fb95c06b5f67fe666183c25eead0f122267ad705d8	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850737	0xdf3e84938f17d7a9e03a36aae8f57b15baecc56eab6db590d3bb03e14091c40e	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850757	0xe64388693916339b8759ebeb29e7b20c881fe71a5a4ef6cbe2776c4362b555dc	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850777	0xe0ff71349c2b23bc717d7c8d716590bae772700e0e15fa8ca5b54addab0074e5	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850797	0x0eb94c7475faffa1fb1e18eac9b4dc733d129946cd17cbeadedbeb0dabf9af89	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850817	0xc394cdc3b06c855a2122e8ad6122be7142c0482611078eff2787ce025d93cb95	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850837	0x56978c6dc6f67b56edebe47c286e963a091bb9d05bb3d4f3f742981350d89c18	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850857	0xe7eda84e0e2b852a876791cad1e4a8d307827dcb15971cd2539396264bc10bb0	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850877	0xce4132f5403aedc71eb3dccdecb5709169b7c09d319e8c68b65cded4ca49818e	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850897	0x694fdb8e22f7010f120f17c17584bbe09ea11fdd43b72d2a36d7e87953953ce7	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850917	0xec0fe82b8e7cdc8b50a21c081d991cd7afe8a764d163caec9dfb149295bcf80f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850937	0x6e178232600585e54d6d5711297aef8b3729ebb6e62d52f05354f3fbbd58a73c	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850957	0x826f20cd1bca9d164fac909fdafb74b58e4124e1613f85c470b8e848165bf9fb	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850977	0xbbb0ebf1c0effdebfa601fc418995ac277776ee28eb8058197af149c27f90d8d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13850997	0xe57d45552c236c4c6ddbc02d27cf572e8a98dd4622c6fc1531288df4000eeaf0	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851017	0xcd76d65cf1d04e4a5ccb3b4fd3e57e535201debc03600b47143d0f2d8efb9a6f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851037	0x843c6f726ac8b6e37695e7bc52c4fbc418af536e6d4ca43b682f14d4f6cf706f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851057	0x5e50cc57030d98952cb598d1686f13c55e7a20b8fb332088683ba792ea1fdca1	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851077	0x1b67b3a183d8b075425c92f0530b19e626f89837508a73efcb0a2f4e6bdcbb5a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851097	0x2f2b39b8c5e3fee60b8c35f6a108007df9d8ad858ec6fa5ac7d2eaf12efc9f20	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851117	0x9c4c1d76818545dc21d119df070e62669b8917e280ede54988f73fb33a143f8a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851137	0x464e311d14b8e1c657030fa622578b54ed00904d28b774eef5f00cf5bfc0e9a8	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851157	0x1246d7e7f9b353bb0dc3d61ab76345615f384a189790ac5ceaf729e19fb040dc	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851177	0x938d845cb16b7ef0dd46138912188f03fc417861969665492251ed46292aeb88	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851197	0x2e5f0354270831c227e0150a5984777366460e51ca7a9f1d2e48165b72c31d60	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851217	0xbbbe690dc0a4534df3f377a5f689f1b83f8ac68642f41eecd0a5519c4b175ba2	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851237	0xf82f3601f5446e7bc385b920a0c03a08c5b893d2e8e95186aba6067bebcf3f70	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851257	0x9f9f900691a152fd2abacb00b26f8ee0200ae60aba5d93527b4b58892e596af1	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851277	0xb80cb53de6fb54fbba1ca9092415688d0fd07da1f1746b451b99db5f6febad2d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851297	0x4a4c30382bc961f021363ba0986cbea5a5d35b109d7612bcfe1891feef4e4f3f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851317	0x03d979178ba6bbeeadff1a118bc3f52ac3802803086a2c4f9660043476dfeaa6	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851337	0x4988677a25abd2f3e172cf986d8ffc0cc847a74f806aab5a61962ca8b8a9c2b1	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851357	0x74ca0a3ef83af4b078e67a4b51b4d1ffcbec460f9721fa0f09a4be2f25673945	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851377	0x131a4c152f5fde6668b75cf05cc604e894145be4d1afb5d1f2c3d394b9b308c5	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851397	0x184f1742c4cdc6c0faae250313d1aa21b251bc2f80df153a519239210d2355ff	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851417	0xbc168274c34af39040319592ec70693e51b82ffd6231c66254c8c82a607c4ec9	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851437	0xa0975962fe7f41cf8fc67047d09746fb1187722ffde9ef9b80b8277630ea21bb	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851457	0x55742f8d1494998b9e52574ca42e8307f7789b17d539e49968b8f4f16653ab4c	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851477	0xcd177df560552535c95d59026428b6ff56723e294e990f20e62a8b2e5fc8164f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851497	0x2bfb65c05310fdfe7ff0a9a08bbf661cee8d9621099b72f02ed7e03bd6b99165	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851517	0x55d68dda0a8578e18c5085de5f825545a6c95b9fbc3152167f8ca1aacd1aa237	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851537	0x6ef7468bf0e9f38e81189709cb4afa9174ac2def2abc08f5f02477b4ce548226	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851557	0x2fec170457051744a11de39f2bfac57d8375d9b62ee5ec7a3281b3719b9a2e1b	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851577	0xabcc4bca7b5123e8a077d6159a7746535842af4c896651598fade2de8bd2ebaa	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851597	0x623fadba06453d6055dd16689753bbb7161e86fb483f3cd795a9db3012763cc9	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851617	0x5a39ced22ab6b121fca816d6a6d76060018b5409f19c31d16f15b56ef2bb4789	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851637	0x3b954ac06a717199c927d93daed8afb0afb187eb442893f4ec8803b25de052dd	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851657	0x26b817715556ef1b7fc6d54584d85bd5b7987d58c255ec6ae8b2741d3e4ab985	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851677	0xd78c59923e5d53cbf541218625f9f333ae622d565d37bfc8337488b3e0d14f76	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851697	0x45d3894eb88597d1b4b1a62c9b3ed12665b180d3a7308b06e5600cca2f09d8b5	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851717	0x3eeed759f056b08241e938f271dbd83b0639811ef8c8b6b716883951549a0987	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851737	0x33d61101698f9b9264e63acd87918b228fe5623de100aa69b79786772467405e	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851757	0xa23b8fde9d6aa8d0b0b20cfc2dfe51e42b90630a3a4c2f1e2f8e439a409d42d7	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851777	0x6d94f4ef7200915c2483c8d2ba3cb15c6077f9d4c1b1cff323f112f8ae9cef45	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851797	0xe95dead843ef7344dd38200c5fbfd1cfadbbe063550e0b14598bc3b859ab73ad	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851817	0x6a5a8edd8c243917d94ca55ec252871ead5ddf704e5b3912a985874a2a75812a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851837	0x2ccfe78ee265e7a2072c5a2a0da10110c154d78086c0d5bf918d53e2ce821bc5	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851857	0x3cc6675c5cd05fbe74f9b37c41f26d1e86d4f9665c9dbb7508d1d2d27f51d1ea	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851877	0x1eea88db9885dccd640fb645e50730828bd00226edf4887629c2655f3e0665a0	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851897	0x0f62ffb768c62fbcf4f9f643aab07fb53f27517942a72372671313116e00f9db	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851917	0x7e901f84d07fba297fe8529f3a5577188265525f8e73cfc97270fd099fb2de22	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851937	0x82219ccb51b236ff65d040ee77d05d10894f0b9d89229637dd66f9a799b94782	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851957	0x464e96d02a99851ad11f45cad6d0fc979116460a03c3c1cb7976e85dcbf1d1d2	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851977	0x23ce5248491333eb9060a16ace30abf7731c66d88e20508b835f0bc0ad60ef9d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13851997	0x77a26509710d5db18047a60ad7638c2f32f97932d38bd81e26a2014e534bff74	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13852017	0x42f77cd082c18d10adf3dab7232f8d27dad3042071b7586e54bd2f83c3599384	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13852037	0xb3b13b8138b9d03ef2d268d851f88a01a79b641c7212aa373b649c1c480fd8b6	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13852057	0xa05f0b9da11ce17d332ac4846ad1cf55b0060b042d3bf214144cd57cadb75441	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13852077	0x2068a19cd0e42a8e920ce93010c0f5b23373bf67ecaf8ed2b35fd8db9ae449c7	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13852097	0x9acf5e7dda88661662c0f86705e807d501ac777ca2eadda5da11e16185d2dc4f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13852117	0xaffd59c2b96c0272b70d3c3eac292aa88f9b9d2d3e125b25dfda20deccc3711e	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19388	13852137	0x91541a9de5f3840f46267f5e05c39064d61b84ef10fa9524751d9e1251eec497	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
