period	blockNumber	tx	coinbaseAddr	submittedAmount	bonusAmount	sum
19384	13734014	0xec66bd6b26638c2e5c322959a66aa0a7464e91d71cb30f0deab3a4e40c06647f	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	8222840000000000	0	8222840000000000
19384	13734033	0x0fc4bfe1d95fa2b5f6f8c899795acc46cb4d2abc9dc2dce7a211fcd0477943bf	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734052	0x0694156a614a034c2228ac8b3e3c19bf1b6b5c649754e2fc13ed7f8599a5face	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734071	0xc8668efca6e47f22f5bb922674714460f6ee1479bf1b54302d5ceccaa8e09f60	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734090	0x53a35ebf2110e02480a2b67f85c8a01ac2f863e729e575dcd8af9dfc7317d84a	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	3009680000000000	0	3009680000000000
19384	13734109	0x9d28d5ecb7db29d5f681ee13a992dce936c042d3e1e441b216387d8820c44ce8	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734128	0x9533c6cc023c4c29a3319de7ea962565c8991d6785cb8a273a78d11695ef2577	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734147	0x2437199c67a6ff53ebfcef2127180cfcbbf81b86b5beeeda18d65644b0a84a30	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734166	0xb4937f4b046035ebd5ca65977963c2bb8d1b746576b11bf2037b51428f56ab24	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734185	0xb91b95f81e9dfbdcdf175a694e3e57aa0e6cd8b6bf0e707f31a6943df784339d	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734204	0x9cdaaa30c3def389f12a0b9dd9df0e02e885a5d8ec633c80df79ca4dc1e0bee7	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734223	0x4775e319c986e606d0394e4bf8628a12897e0f904152af09d450e4ce162d5af9	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734242	0x6499c53851891d4611f38c5daab5dce01a7c3009b4f0e97dfd6ca463d1ac1c50	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734261	0x4503b3b855eb33df476864b912312faeccf3e688747d7956d4a5482440f9e677	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734280	0x42751fe9ac9f011bb9cc2be1ed31f468876a47a9705a6491f9ae5dfa52553f6e	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734299	0x5db84972f4894101b906a10b72242fe6d695feb2ed003fe7130d3511dc7db568	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734318	0x575401beb869c865aeef8634365f13ce7d3a84f54489835bd2aca0aacd891c9c	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
19384	13734337	0x3c7e15a123e280d8d6f1d1ca6cb30a1d410a3214fcc976132ff77499c3084373	0xE9bf2A788C27dADc6B169d52408b710d267b9bff	0	0	0
